fit,income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,R0_t3_in,max_Rt,vfr,vfr_time1,vfr_time2,mu_ab_infection,ICU_scal_omicron,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10,max_Rt_omicron,hosp_scal_omicron
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,161,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,162,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,163,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,164,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,165,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,166,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,167,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,14,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,168,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,169,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,170,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,171,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,172,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,173,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,174,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,175,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,176,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,177,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,178,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,179,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,15,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,180,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,181,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,182,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,183,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,184,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,185,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,186,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,187,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,188,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,189,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,190,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,191,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,16,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,192,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,193,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,194,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,195,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,196,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,197,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,198,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,199,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,200,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,201,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,202,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,203,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,17,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,204,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,205,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,206,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,207,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,208,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,209,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,210,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,211,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,212,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,2,Pfizer,0.9,15,15,1/1/2021,0.25,18,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,213,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
